id	name	layer	head_shard	weight_id	orig_weight_size	new_weight_size	q_mode	q_wbits	q_gs	ws_pattern	ws_density	ws_storage	act_density	attn_pattern	attn_density
L20_QK_S1	QK	20	1	None	0	0									
L20_Softmax_S1	Softmax	20	1	None	0	0									
L20_SV_S1	SV	20	1	None	0	0									
L20_O_S1	O	20	1	L20_WO_S1	2097152	2097152									
L20_Q_S2	Q	20	2	L20_WQ_S2	2097152	2097152									
L20_QK_S2	QK	20	2	None	0	0									
L20_Softmax_S2	Softmax	20	2	None	0	0									
L20_SV_S2	SV	20	2	None	0	0									
L20_O_S2	O	20	2	L20_WO_S2	2097152	2097152									
L20_Q_S3	Q	20	3	L20_WQ_S3	2097152	2097152									
L20_QK_S3	QK	20	3	None	0	0									
L20_Softmax_S3	Softmax	20	3	None	0	0									
L20_SV_S3	SV	20	3	None	0	0									
L20_O_S3	O	20	3	L20_WO_S3	2097152	2097152									
L20_Q_S4	Q	20	4	L20_WQ_S4	2097152	2097152									
L20_QK_S4	QK	20	4	None	0	0									
L20_Softmax_S4	Softmax	20	4	None	0	0									
L20_SV_S4	SV	20	4	None	0	0									
L20_O_S4	O	20	4	L20_WO_S4	2097152	2097152									
L20_Q_S5	Q	20	5	L20_WQ_S5	2097152	2097152									
L20_QK_S5	QK	20	5	None	0	0									
L20_Softmax_S5	Softmax	20	5	None	0	0									
L20_SV_S5	SV	20	5	None	0	0									
L20_O_S5	O	20	5	L20_WO_S5	2097152	2097152									
L20_Q_S6	Q	20	6	L20_WQ_S6	2097152	2097152									
L20_QK_S6	QK	20	6	None	0	0									
L20_Softmax_S6	Softmax	20	6	None	0	0									
L20_SV_S6	SV	20	6	None	0	0									
L20_O_S6	O	20	6	L20_WO_S6	2097152	2097152									
L20_Q_S7	Q	20	7	L20_WQ_S7	2097152	2097152									
L20_QK_S7	QK	20	7	None	0	0									
L20_Softmax_S7	Softmax	20	7	None	0	0									
L20_SV_S7	SV	20	7	None	0	0									
L20_O_S7	O	20	7	L20_WO_S7	2097152	2097152									
L20_O_allreduce	AllReduce	20	None	None	0	0									
L20_Add1	Add	20	None	None	0	0									
L20_LN2	LN	20	None	None	0	0									
L20_FFN_W1_S0	FFN_W1	20	None	L20_W1_S0	5636096	5636096									
L20_FFN_W3_S0	FFN_W3	20	None	L20_W3_S0	5636096	5636096									
L20_Act_S0	SwiGLU	20	None	None	0	0									
L20_FFN_W2_S0	FFN_W2	20	None	L20_W2_S0	5636096	5636096									
L20_FFN_W1_S1	FFN_W1	20	None	L20_W1_S1	5636096	5636096									
L20_FFN_W3_S1	FFN_W3	20	None	L20_W3_S1	5636096	5636096									
L20_Act_S1	SwiGLU	20	None	None	0	0									
L20_FFN_W2_S1	FFN_W2	20	None	L20_W2_S1	5636096	5636096									
L20_FFN_W1_S2	FFN_W1	20	None	L20_W1_S2	5636096	5636096									
L20_FFN_W3_S2	FFN_W3	20	None	L20_W3_S2	5636096	5636096									
L20_Act_S2	SwiGLU	20	None	None	0	0									
L20_FFN_W2_S2	FFN_W2	20	None	L20_W2_S2	5636096	5636096									
L20_FFN_W1_S3	FFN_W1	20	None	L20_W1_S3	5636096	5636096									
L20_FFN_W3_S3	FFN_W3	20	None	L20_W3_S3	5636096	5636096									
L20_Act_S3	SwiGLU	20	None	None	0	0									
L20_FFN_W2_S3	FFN_W2	20	None	L20_W2_S3	5636096	5636096									
L20_FFN_W1_S4	FFN_W1	20	None	L20_W1_S4	5636096	5636096									
L20_FFN_W3_S4	FFN_W3	20	None	L20_W3_S4	5636096	5636096									
L20_Act_S4	SwiGLU	20	None	None	0	0									
L20_FFN_W2_S4	FFN_W2	20	None	L20_W2_S4	5636096	5636096									
L20_FFN_W1_S5	FFN_W1	20	None	L20_W1_S5	5636096	5636096									
L20_FFN_W3_S5	FFN_W3	20	None	L20_W3_S5	5636096	5636096									
L20_Act_S5	SwiGLU	20	None	None	0	0									
L20_FFN_W2_S5	FFN_W2	20	None	L20_W2_S5	5636096	5636096									
L20_FFN_W1_S6	FFN_W1	20	None	L20_W1_S6	5636096	5636096									
L20_FFN_W3_S6	FFN_W3	20	None	L20_W3_S6	5636096	5636096									
L20_Act_S6	SwiGLU	20	None	None	0	0									
L20_FFN_W2_S6	FFN_W2	20	None	L20_W2_S6	5636096	5636096									
L20_FFN_W1_S7	FFN_W1	20	None	L20_W1_S7	5636096	5636096									
L20_FFN_W3_S7	FFN_W3	20	None	L20_W3_S7	5636096	5636096									
L20_Act_S7	SwiGLU	20	None	None	0	0									
L20_FFN_W2_S7	FFN_W2	20	None	L20_W2_S7	5636096	5636096									
L20_FFN_allreduce	AllReduce	20	None	None	0	0									
L20_Add2	Add	20	None	None	0	0									
L21_LN1	LN	21	None	None	0	0									
L21_X	Identity	21	None	None	0	0									
L21_K_S0	K	21	0	L21_WK_S0	2097152	2097152									
L21_V_S0	V	21	0	L21_WV_S0	2097152	2097152									
L21_K_S1	K	21	1	L21_WK_S1	2097152	2097152									
L21_V_S1	V	21	1	L21_WV_S1	2097152	2097152									
L21_K_S2	K	21	2	L21_WK_S2	2097152	2097152									
L21_V_S2	V	21	2	L21_WV_S2	2097152	2097152									
L21_K_S3	K	21	3	L21_WK_S3	2097152	2097152									
L21_V_S3	V	21	3	L21_WV_S3	2097152	2097152									
L21_K_S4	K	21	4	L21_WK_S4	2097152	2097152									
L21_V_S4	V	21	4	L21_WV_S4	2097152	2097152									
L21_K_S5	K	21	5	L21_WK_S5	2097152	2097152									
L21_V_S5	V	21	5	L21_WV_S5	2097152	2097152									
L21_K_S6	K	21	6	L21_WK_S6	2097152	2097152									
L21_V_S6	V	21	6	L21_WV_S6	2097152	2097152									
L21_K_S7	K	21	7	L21_WK_S7	2097152	2097152									
L21_V_S7	V	21	7	L21_WV_S7	2097152	2097152									
L21_K_write_S0	K_write	21	0	None	0	0									
L21_V_write_S0	V_write	21	0	None	0	0									
L21_K_write_S1	K_write	21	1	None	0	0									
L21_V_write_S1	V_write	21	1	None	0	0									
L21_K_write_S2	K_write	21	2	None	0	0									
L21_V_write_S2	V_write	21	2	None	0	0									
L21_K_write_S3	K_write	21	3	None	0	0									
L21_V_write_S3	V_write	21	3	None	0	0									
L21_K_write_S4	K_write	21	4	None	0	0									
L21_V_write_S4	V_write	21	4	None	0	0									
L21_K_write_S5	K_write	21	5	None	0	0									
L21_V_write_S5	V_write	21	5	None	0	0									
L21_K_write_S6	K_write	21	6	None	0	0									
L21_V_write_S6	V_write	21	6	None	0	0									
L21_K_write_S7	K_write	21	7	None	0	0									
L21_V_write_S7	V_write	21	7	None	0	0									
L21_Q_S0	Q	21	0	L21_WQ_S0	2097152	2097152									
L21_QK_S0	QK	21	0	None	0	0									
L21_Softmax_S0	Softmax	21	0	None	0	0									
L21_SV_S0	SV	21	0	None	0	0									
L21_O_S0	O	21	0	L21_WO_S0	2097152	2097152									
L21_Q_S1	Q	21	1	L21_WQ_S1	2097152	2097152									
L21_QK_S1	QK	21	1	None	0	0									
L21_Softmax_S1	Softmax	21	1	None	0	0									
L21_SV_S1	SV	21	1	None	0	0									
L21_O_S1	O	21	1	L21_WO_S1	2097152	2097152									
L21_Q_S2	Q	21	2	L21_WQ_S2	2097152	2097152									
L21_QK_S2	QK	21	2	None	0	0									
L21_Softmax_S2	Softmax	21	2	None	0	0									
L21_SV_S2	SV	21	2	None	0	0									
L21_O_S2	O	21	2	L21_WO_S2	2097152	2097152									
L21_Q_S3	Q	21	3	L21_WQ_S3	2097152	2097152									
L21_QK_S3	QK	21	3	None	0	0									
L21_Softmax_S3	Softmax	21	3	None	0	0									
L21_SV_S3	SV	21	3	None	0	0									
L21_O_S3	O	21	3	L21_WO_S3	2097152	2097152									
L21_Q_S4	Q	21	4	L21_WQ_S4	2097152	2097152									
L21_QK_S4	QK	21	4	None	0	0									
L21_Softmax_S4	Softmax	21	4	None	0	0									
L21_SV_S4	SV	21	4	None	0	0									
L21_O_S4	O	21	4	L21_WO_S4	2097152	2097152									
L21_Q_S5	Q	21	5	L21_WQ_S5	2097152	2097152									
L21_QK_S5	QK	21	5	None	0	0									
L21_Softmax_S5	Softmax	21	5	None	0	0									
L21_SV_S5	SV	21	5	None	0	0									
L21_O_S5	O	21	5	L21_WO_S5	2097152	2097152									
L21_Q_S6	Q	21	6	L21_WQ_S6	2097152	2097152									
L21_QK_S6	QK	21	6	None	0	0									
L21_Softmax_S6	Softmax	21	6	None	0	0									
L21_SV_S6	SV	21	6	None	0	0									
L21_O_S6	O	21	6	L21_WO_S6	2097152	2097152									
L21_Q_S7	Q	21	7	L21_WQ_S7	2097152	2097152									
L21_QK_S7	QK	21	7	None	0	0									
L21_Softmax_S7	Softmax	21	7	None	0	0									
L21_SV_S7	SV	21	7	None	0	0									
L21_O_S7	O	21	7	L21_WO_S7	2097152	2097152									
L21_O_allreduce	AllReduce	21	None	None	0	0									
L21_Add1	Add	21	None	None	0	0									
L21_LN2	LN	21	None	None	0	0									
L21_FFN_W1_S0	FFN_W1	21	None	L21_W1_S0	5636096	5636096									
L21_FFN_W3_S0	FFN_W3	21	None	L21_W3_S0	5636096	5636096									
L21_Act_S0	SwiGLU	21	None	None	0	0									
L21_FFN_W2_S0	FFN_W2	21	None	L21_W2_S0	5636096	5636096									
L21_FFN_W1_S1	FFN_W1	21	None	L21_W1_S1	5636096	5636096									
L21_FFN_W3_S1	FFN_W3	21	None	L21_W3_S1	5636096	5636096									
L21_Act_S1	SwiGLU	21	None	None	0	0									
L21_FFN_W2_S1	FFN_W2	21	None	L21_W2_S1	5636096	5636096									
L21_FFN_W1_S2	FFN_W1	21	None	L21_W1_S2	5636096	5636096									
L21_FFN_W3_S2	FFN_W3	21	None	L21_W3_S2	5636096	5636096									
L21_Act_S2	SwiGLU	21	None	None	0	0									
L21_FFN_W2_S2	FFN_W2	21	None	L21_W2_S2	5636096	5636096									
L21_FFN_W1_S3	FFN_W1	21	None	L21_W1_S3	5636096	5636096									
L21_FFN_W3_S3	FFN_W3	21	None	L21_W3_S3	5636096	5636096									
L21_Act_S3	SwiGLU	21	None	None	0	0									
L21_FFN_W2_S3	FFN_W2	21	None	L21_W2_S3	5636096	5636096									
L21_FFN_W1_S4	FFN_W1	21	None	L21_W1_S4	5636096	5636096									
L21_FFN_W3_S4	FFN_W3	21	None	L21_W3_S4	5636096	5636096									
L21_Act_S4	SwiGLU	21	None	None	0	0									
L21_FFN_W2_S4	FFN_W2	21	None	L21_W2_S4	5636096	5636096									
L21_FFN_W1_S5	FFN_W1	21	None	L21_W1_S5	5636096	5636096									
L21_FFN_W3_S5	FFN_W3	21	None	L21_W3_S5	5636096	5636096									
L21_Act_S5	SwiGLU	21	None	None	0	0									
L21_FFN_W2_S5	FFN_W2	21	None	L21_W2_S5	5636096	5636096									
L21_FFN_W1_S6	FFN_W1	21	None	L21_W1_S6	5636096	5636096									
L21_FFN_W3_S6	FFN_W3	21	None	L21_W3_S6	5636096	5636096									
L21_Act_S6	SwiGLU	21	None	None	0	0									
L21_FFN_W2_S6	FFN_W2	21	None	L21_W2_S6	5636096	5636096									
L21_FFN_W1_S7	FFN_W1	21	None	L21_W1_S7	5636096	5636096									
L21_FFN_W3_S7	FFN_W3	21	None	L21_W3_S7	5636096	5636096									
L21_Act_S7	SwiGLU	21	None	None	0	0									
L21_FFN_W2_S7	FFN_W2	21	None	L21_W2_S7	5636096	5636096									
L21_FFN_allreduce	AllReduce	21	None	None	0	0									
L21_Add2	Add	21	None	None	0	0									
L22_LN1	LN	22	None	None	0	0									
L22_X	Identity	22	None	None	0	0									
L22_K_S0	K	22	0	L22_WK_S0	2097152	2097152									
L22_V_S0	V	22	0	L22_WV_S0	2097152	2097152									
L22_K_S1	K	22	1	L22_WK_S1	2097152	2097152									
L22_V_S1	V	22	1	L22_WV_S1	2097152	2097152									
L22_K_S2	K	22	2	L22_WK_S2	2097152	2097152									
L22_V_S2	V	22	2	L22_WV_S2	2097152	2097152									
L22_K_S3	K	22	3	L22_WK_S3	2097152	2097152									
L22_V_S3	V	22	3	L22_WV_S3	2097152	2097152									
L22_K_S4	K	22	4	L22_WK_S4	2097152	2097152									
L22_V_S4	V	22	4	L22_WV_S4	2097152	2097152									
L22_K_S5	K	22	5	L22_WK_S5	2097152	2097152									
L22_V_S5	V	22	5	L22_WV_S5	2097152	2097152									
L22_K_S6	K	22	6	L22_WK_S6	2097152	2097152									
L22_V_S6	V	22	6	L22_WV_S6	2097152	2097152									
L22_K_S7	K	22	7	L22_WK_S7	2097152	2097152									
L22_V_S7	V	22	7	L22_WV_S7	2097152	2097152									
L22_K_write_S0	K_write	22	0	None	0	0									
L22_V_write_S0	V_write	22	0	None	0	0									
L22_K_write_S1	K_write	22	1	None	0	0									
L22_V_write_S1	V_write	22	1	None	0	0									
L22_K_write_S2	K_write	22	2	None	0	0									
L22_V_write_S2	V_write	22	2	None	0	0									
L22_K_write_S3	K_write	22	3	None	0	0									
L22_V_write_S3	V_write	22	3	None	0	0									
L22_K_write_S4	K_write	22	4	None	0	0									
L22_V_write_S4	V_write	22	4	None	0	0									
L22_K_write_S5	K_write	22	5	None	0	0									
L22_V_write_S5	V_write	22	5	None	0	0									
L22_K_write_S6	K_write	22	6	None	0	0									
L22_V_write_S6	V_write	22	6	None	0	0									
L22_K_write_S7	K_write	22	7	None	0	0									
L22_V_write_S7	V_write	22	7	None	0	0									
L22_Q_S0	Q	22	0	L22_WQ_S0	2097152	2097152									
L22_QK_S0	QK	22	0	None	0	0									
L22_Softmax_S0	Softmax	22	0	None	0	0									
L22_SV_S0	SV	22	0	None	0	0									
L22_O_S0	O	22	0	L22_WO_S0	2097152	2097152									
L22_Q_S1	Q	22	1	L22_WQ_S1	2097152	2097152									
L22_QK_S1	QK	22	1	None	0	0									
L22_Softmax_S1	Softmax	22	1	None	0	0									
L22_SV_S1	SV	22	1	None	0	0									
L22_O_S1	O	22	1	L22_WO_S1	2097152	2097152									
L22_Q_S2	Q	22	2	L22_WQ_S2	2097152	2097152									
L22_QK_S2	QK	22	2	None	0	0									
L22_Softmax_S2	Softmax	22	2	None	0	0									
L22_SV_S2	SV	22	2	None	0	0									
L22_O_S2	O	22	2	L22_WO_S2	2097152	2097152									
L22_Q_S3	Q	22	3	L22_WQ_S3	2097152	2097152									
L22_QK_S3	QK	22	3	None	0	0									
L22_Softmax_S3	Softmax	22	3	None	0	0									
L22_SV_S3	SV	22	3	None	0	0									
L22_O_S3	O	22	3	L22_WO_S3	2097152	2097152									
L22_Q_S4	Q	22	4	L22_WQ_S4	2097152	2097152									
L22_QK_S4	QK	22	4	None	0	0									
L22_Softmax_S4	Softmax	22	4	None	0	0									
L22_SV_S4	SV	22	4	None	0	0									
L22_O_S4	O	22	4	L22_WO_S4	2097152	2097152									
L22_Q_S5	Q	22	5	L22_WQ_S5	2097152	2097152									
L22_QK_S5	QK	22	5	None	0	0									
L22_Softmax_S5	Softmax	22	5	None	0	0									
L22_SV_S5	SV	22	5	None	0	0									
L22_O_S5	O	22	5	L22_WO_S5	2097152	2097152									
L22_Q_S6	Q	22	6	L22_WQ_S6	2097152	2097152									
L22_QK_S6	QK	22	6	None	0	0									
L22_Softmax_S6	Softmax	22	6	None	0	0									
L22_SV_S6	SV	22	6	None	0	0									
L22_O_S6	O	22	6	L22_WO_S6	2097152	2097152									
L22_Q_S7	Q	22	7	L22_WQ_S7	2097152	2097152									
L22_QK_S7	QK	22	7	None	0	0									
L22_Softmax_S7	Softmax	22	7	None	0	0									
L22_SV_S7	SV	22	7	None	0	0									
L22_O_S7	O	22	7	L22_WO_S7	2097152	2097152									
L22_O_allreduce	AllReduce	22	None	None	0	0									
L22_Add1	Add	22	None	None	0	0									
L22_LN2	LN	22	None	None	0	0									
L22_FFN_W1_S0	FFN_W1	22	None	L22_W1_S0	5636096	5636096									
L22_FFN_W3_S0	FFN_W3	22	None	L22_W3_S0	5636096	5636096									
L22_Act_S0	SwiGLU	22	None	None	0	0									
L22_FFN_W2_S0	FFN_W2	22	None	L22_W2_S0	5636096	5636096									
L22_FFN_W1_S1	FFN_W1	22	None	L22_W1_S1	5636096	5636096									
L22_FFN_W3_S1	FFN_W3	22	None	L22_W3_S1	5636096	5636096									
L22_Act_S1	SwiGLU	22	None	None	0	0									
L22_FFN_W2_S1	FFN_W2	22	None	L22_W2_S1	5636096	5636096									
L22_FFN_W1_S2	FFN_W1	22	None	L22_W1_S2	5636096	5636096									
L22_FFN_W3_S2	FFN_W3	22	None	L22_W3_S2	5636096	5636096									
L22_Act_S2	SwiGLU	22	None	None	0	0									
L22_FFN_W2_S2	FFN_W2	22	None	L22_W2_S2	5636096	5636096									
L22_FFN_W1_S3	FFN_W1	22	None	L22_W1_S3	5636096	5636096									
L22_FFN_W3_S3	FFN_W3	22	None	L22_W3_S3	5636096	5636096									
L22_Act_S3	SwiGLU	22	None	None	0	0									
L22_FFN_W2_S3	FFN_W2	22	None	L22_W2_S3	5636096	5636096									
L22_FFN_W1_S4	FFN_W1	22	None	L22_W1_S4	5636096	5636096									
L22_FFN_W3_S4	FFN_W3	22	None	L22_W3_S4	5636096	5636096									
L22_Act_S4	SwiGLU	22	None	None	0	0									
L22_FFN_W2_S4	FFN_W2	22	None	L22_W2_S4	5636096	5636096									
L22_FFN_W1_S5	FFN_W1	22	None	L22_W1_S5	5636096	5636096									
L22_FFN_W3_S5	FFN_W3	22	None	L22_W3_S5	5636096	5636096									
L22_Act_S5	SwiGLU	22	None	None	0	0									
L22_FFN_W2_S5	FFN_W2	22	None	L22_W2_S5	5636096	5636096									
L22_FFN_W1_S6	FFN_W1	22	None	L22_W1_S6	5636096	5636096									
L22_FFN_W3_S6	FFN_W3	22	None	L22_W3_S6	5636096	5636096									
L22_Act_S6	SwiGLU	22	None	None	0	0									
L22_FFN_W2_S6	FFN_W2	22	None	L22_W2_S6	5636096	5636096									
L22_FFN_W1_S7	FFN_W1	22	None	L22_W1_S7	5636096	5636096									
L22_FFN_W3_S7	FFN_W3	22	None	L22_W3_S7	5636096	5636096									
L22_Act_S7	SwiGLU	22	None	None	0	0									
L22_FFN_W2_S7	FFN_W2	22	None	L22_W2_S7	5636096	5636096									
L22_FFN_allreduce	AllReduce	22	None	None	0	0									
L22_Add2	Add	22	None	None	0	0									
L23_LN1	LN	23	None	None	0	0									
L23_X	Identity	23	None	None	0	0									
L23_K_S0	K	23	0	L23_WK_S0	2097152	2097152									
L23_V_S0	V	23	0	L23_WV_S0	2097152	2097152									
L23_K_S1	K	23	1	L23_WK_S1	2097152	2097152									
L23_V_S1	V	23	1	L23_WV_S1	2097152	2097152									
L23_K_S2	K	23	2	L23_WK_S2	2097152	2097152									
L23_V_S2	V	23	2	L23_WV_S2	2097152	2097152									
L23_K_S3	K	23	3	L23_WK_S3	2097152	2097152									
L23_V_S3	V	23	3	L23_WV_S3	2097152	2097152									
L23_K_S4	K	23	4	L23_WK_S4	2097152	2097152									
L23_V_S4	V	23	4	L23_WV_S4	2097152	2097152									
L23_K_S5	K	23	5	L23_WK_S5	2097152	2097152									
L23_V_S5	V	23	5	L23_WV_S5	2097152	2097152									
L23_K_S6	K	23	6	L23_WK_S6	2097152	2097152									
L23_V_S6	V	23	6	L23_WV_S6	2097152	2097152									
L23_K_S7	K	23	7	L23_WK_S7	2097152	2097152									
L23_V_S7	V	23	7	L23_WV_S7	2097152	2097152									
L23_K_write_S0	K_write	23	0	None	0	0									
L23_V_write_S0	V_write	23	0	None	0	0									
L23_K_write_S1	K_write	23	1	None	0	0									
L23_V_write_S1	V_write	23	1	None	0	0									
L23_K_write_S2	K_write	23	2	None	0	0									
L23_V_write_S2	V_write	23	2	None	0	0									
L23_K_write_S3	K_write	23	3	None	0	0									
L23_V_write_S3	V_write	23	3	None	0	0									
L23_K_write_S4	K_write	23	4	None	0	0									
L23_V_write_S4	V_write	23	4	None	0	0									
L23_K_write_S5	K_write	23	5	None	0	0									
L23_V_write_S5	V_write	23	5	None	0	0									
L23_K_write_S6	K_write	23	6	None	0	0									
L23_V_write_S6	V_write	23	6	None	0	0									
L23_K_write_S7	K_write	23	7	None	0	0									
L23_V_write_S7	V_write	23	7	None	0	0									
L23_Q_S0	Q	23	0	L23_WQ_S0	2097152	2097152									
L23_QK_S0	QK	23	0	None	0	0									
L23_Softmax_S0	Softmax	23	0	None	0	0									
L23_SV_S0	SV	23	0	None	0	0									
L23_O_S0	O	23	0	L23_WO_S0	2097152	2097152									
L23_Q_S1	Q	23	1	L23_WQ_S1	2097152	2097152									
L23_QK_S1	QK	23	1	None	0	0									
L23_Softmax_S1	Softmax	23	1	None	0	0									
L23_SV_S1	SV	23	1	None	0	0									
L23_O_S1	O	23	1	L23_WO_S1	2097152	2097152									
L23_Q_S2	Q	23	2	L23_WQ_S2	2097152	2097152									
L23_QK_S2	QK	23	2	None	0	0									
L23_Softmax_S2	Softmax	23	2	None	0	0									
L23_SV_S2	SV	23	2	None	0	0									
L23_O_S2	O	23	2	L23_WO_S2	2097152	2097152									
L23_Q_S3	Q	23	3	L23_WQ_S3	2097152	2097152									
L23_QK_S3	QK	23	3	None	0	0									
L23_Softmax_S3	Softmax	23	3	None	0	0									
L23_SV_S3	SV	23	3	None	0	0									
L23_O_S3	O	23	3	L23_WO_S3	2097152	2097152									
L23_Q_S4	Q	23	4	L23_WQ_S4	2097152	2097152									
L23_QK_S4	QK	23	4	None	0	0									
L23_Softmax_S4	Softmax	23	4	None	0	0									
L23_SV_S4	SV	23	4	None	0	0									
L23_O_S4	O	23	4	L23_WO_S4	2097152	2097152									
L23_Q_S5	Q	23	5	L23_WQ_S5	2097152	2097152									
L23_QK_S5	QK	23	5	None	0	0									
L23_Softmax_S5	Softmax	23	5	None	0	0									
L23_SV_S5	SV	23	5	None	0	0									
L23_O_S5	O	23	5	L23_WO_S5	2097152	2097152									
L23_Q_S6	Q	23	6	L23_WQ_S6	2097152	2097152									
L23_QK_S6	QK	23	6	None	0	0									
L23_Softmax_S6	Softmax	23	6	None	0	0									
L23_SV_S6	SV	23	6	None	0	0									
L23_O_S6	O	23	6	L23_WO_S6	2097152	2097152									
L23_Q_S7	Q	23	7	L23_WQ_S7	2097152	2097152									
L23_QK_S7	QK	23	7	None	0	0									
L23_Softmax_S7	Softmax	23	7	None	0	0									
L23_SV_S7	SV	23	7	None	0	0									
L23_O_S7	O	23	7	L23_WO_S7	2097152	2097152									
L23_O_allreduce	AllReduce	23	None	None	0	0									
L23_Add1	Add	23	None	None	0	0									
L23_LN2	LN	23	None	None	0	0									
L23_FFN_W1_S0	FFN_W1	23	None	L23_W1_S0	5636096	5636096									
L23_FFN_W3_S0	FFN_W3	23	None	L23_W3_S0	5636096	5636096									
L23_Act_S0	SwiGLU	23	None	None	0	0									
L23_FFN_W2_S0	FFN_W2	23	None	L23_W2_S0	5636096	5636096									
L23_FFN_W1_S1	FFN_W1	23	None	L23_W1_S1	5636096	5636096									
L23_FFN_W3_S1	FFN_W3	23	None	L23_W3_S1	5636096	5636096									
L23_Act_S1	SwiGLU	23	None	None	0	0									
L23_FFN_W2_S1	FFN_W2	23	None	L23_W2_S1	5636096	5636096									
L23_FFN_W1_S2	FFN_W1	23	None	L23_W1_S2	5636096	5636096									
L23_FFN_W3_S2	FFN_W3	23	None	L23_W3_S2	5636096	5636096									
L23_Act_S2	SwiGLU	23	None	None	0	0									
L23_FFN_W2_S2	FFN_W2	23	None	L23_W2_S2	5636096	5636096									
L23_FFN_W1_S3	FFN_W1	23	None	L23_W1_S3	5636096	5636096									
L23_FFN_W3_S3	FFN_W3	23	None	L23_W3_S3	5636096	5636096									
L23_Act_S3	SwiGLU	23	None	None	0	0									
L23_FFN_W2_S3	FFN_W2	23	None	L23_W2_S3	5636096	5636096									
L23_FFN_W1_S4	FFN_W1	23	None	L23_W1_S4	5636096	5636096									
L23_FFN_W3_S4	FFN_W3	23	None	L23_W3_S4	5636096	5636096									
L23_Act_S4	SwiGLU	23	None	None	0	0									
L23_FFN_W2_S4	FFN_W2	23	None	L23_W2_S4	5636096	5636096									
L23_FFN_W1_S5	FFN_W1	23	None	L23_W1_S5	5636096	5636096									
L23_FFN_W3_S5	FFN_W3	23	None	L23_W3_S5	5636096	5636096									
L23_Act_S5	SwiGLU	23	None	None	0	0									
L23_FFN_W2_S5	FFN_W2	23	None	L23_W2_S5	5636096	5636096									
L23_FFN_W1_S6	FFN_W1	23	None	L23_W1_S6	5636096	5636096									
L23_FFN_W3_S6	FFN_W3	23	None	L23_W3_S6	5636096	5636096									
L23_Act_S6	SwiGLU	23	None	None	0	0									
L23_FFN_W2_S6	FFN_W2	23	None	L23_W2_S6	5636096	5636096									
L23_FFN_W1_S7	FFN_W1	23	None	L23_W1_S7	5636096	5636096									
L23_FFN_W3_S7	FFN_W3	23	None	L23_W3_S7	5636096	5636096									
L23_Act_S7	SwiGLU	23	None	None	0	0									
L23_FFN_W2_S7	FFN_W2	23	None	L23_W2_S7	5636096	5636096									
L23_FFN_allreduce	AllReduce	23	None	None	0	0									
L23_Add2	Add	23	None	None	0	0									
L24_LN1	LN	24	None	None	0	0									
L24_X	Identity	24	None	None	0	0									
L24_K_S0	K	24	0	L24_WK_S0	2097152	2097152									
L24_V_S0	V	24	0	L24_WV_S0	2097152	2097152									
L24_K_S1	K	24	1	L24_WK_S1	2097152	2097152									
L24_V_S1	V	24	1	L24_WV_S1	2097152	2097152									
L24_K_S2	K	24	2	L24_WK_S2	2097152	2097152									
L24_V_S2	V	24	2	L24_WV_S2	2097152	2097152									
L24_K_S3	K	24	3	L24_WK_S3	2097152	2097152									
L24_V_S3	V	24	3	L24_WV_S3	2097152	2097152									
L24_K_S4	K	24	4	L24_WK_S4	2097152	2097152									
L24_V_S4	V	24	4	L24_WV_S4	2097152	2097152									
L24_K_S5	K	24	5	L24_WK_S5	2097152	2097152									
L24_V_S5	V	24	5	L24_WV_S5	2097152	2097152									
L24_K_S6	K	24	6	L24_WK_S6	2097152	2097152									
L24_V_S6	V	24	6	L24_WV_S6	2097152	2097152									
L24_K_S7	K	24	7	L24_WK_S7	2097152	2097152									
L24_V_S7	V	24	7	L24_WV_S7	2097152	2097152									
L24_K_write_S0	K_write	24	0	None	0	0									
L24_V_write_S0	V_write	24	0	None	0	0									
L24_K_write_S1	K_write	24	1	None	0	0									
L24_V_write_S1	V_write	24	1	None	0	0									
L24_K_write_S2	K_write	24	2	None	0	0									
L24_V_write_S2	V_write	24	2	None	0	0									
L24_K_write_S3	K_write	24	3	None	0	0									
L24_V_write_S3	V_write	24	3	None	0	0									
L24_K_write_S4	K_write	24	4	None	0	0									
L24_V_write_S4	V_write	24	4	None	0	0									
L24_K_write_S5	K_write	24	5	None	0	0									
L24_V_write_S5	V_write	24	5	None	0	0									
L24_K_write_S6	K_write	24	6	None	0	0									
L24_V_write_S6	V_write	24	6	None	0	0									
L24_K_write_S7	K_write	24	7	None	0	0									
L24_V_write_S7	V_write	24	7	None	0	0									
L24_Q_S0	Q	24	0	L24_WQ_S0	2097152	2097152									
L24_QK_S0	QK	24	0	None	0	0									
L24_Softmax_S0	Softmax	24	0	None	0	0									
L24_SV_S0	SV	24	0	None	0	0									
L24_O_S0	O	24	0	L24_WO_S0	2097152	2097152									
L24_Q_S1	Q	24	1	L24_WQ_S1	2097152	2097152									
L24_QK_S1	QK	24	1	None	0	0									
L24_Softmax_S1	Softmax	24	1	None	0	0									
L24_SV_S1	SV	24	1	None	0	0									
L24_O_S1	O	24	1	L24_WO_S1	2097152	2097152									
L24_Q_S2	Q	24	2	L24_WQ_S2	2097152	2097152									
L24_QK_S2	QK	24	2	None	0	0									
L24_Softmax_S2	Softmax	24	2	None	0	0									
L24_SV_S2	SV	24	2	None	0	0									
L24_O_S2	O	24	2	L24_WO_S2	2097152	2097152									
